media_violence	NN	b2	0.1	3
mediation	NN	b2	1.6	3
mediation_session	NN	b2	0.2	3
mediator	NN	b2	2.3	3
medical	JJ	a1	42.9	0
medically	RB	b2	0.5	3
medication	NN	b2	0.5	3
medicine	NN	a2	52.3	1
medicine_bottle	NN	c1	0.1	4
medicine_man	NN	c1	0.2	4
medicine_powder	NN	b2	0.1	3
medieval	JJ	c1	0.2	4
mediocre	JJ	b2	0.0	3
meditate	VB	a2	1.7	1
meditation	NN	a2	0.7	1
medium	NN	b1	13.7	2
medium-sized	JJ	b2	0.1	3
medium_relation_people	NN	b2	0.1	3
meet	VB	a1	697.4	0
meet_up	VB	a2	0.9	1
meeting	NN	a1	113.9	0
meeting_place	NN	a2	2.2	1
meeting_point	NN	c1	0.2	4
meeting_room	NN	a2	0.0	1
megabrand	NN	c1	0.5	4
megacity	NN	b1	0.2	2
melon	NN	b1	0.5	2
melt	VB	a1	15.2	0
melting	NN	c1	0.2	4
member	NN	a1	65.5	0
membership	NN	b2	0.1	3
membership_card	NN	b1	0.1	2
membership_fee	NN	a1	0.2	0
memoir	NN	c1	0.1	4
memorabilia	NN	b1	0.3	2
memorabilia_business	NN	b1	0.1	2
memorably	RB	b1	0.1	2
memorandum	NN	b1	0.0	2
memorize	VB	b1	0.1	2
memory	NN	a2	70.0	1
memory_foam	NN	c1	0.2	4
memory_game	NN	a2	0.2	1
memory_smile	NN	c1	0.1	4
men	VB	a2	0.0	1
menacing	JJ	b1	0.6	2
mend	VB	a2	5.4	1
mental	JJ	a2	7.5	1
mentally	RB	b1	0.7	2
mention	VB	b1	38.5	2
mentor	NN	b2	0.7	3
menu	NN	a1	8.6	0
merchandise	NN	b1	0.0	2
merchandising	NN	c1	0.2	4
merchant	NN	c1	0.1	4
mercy	NN	a1	0.3	0
mere	JJ	b1	2.8	2
merely	RB	b1	2.6	2
merengue	NN	c1	0.2	4
merge	VB	b1	0.0	2
merit	NN	b1	0.0	2
mescal	NN	c1	0.2	4
mess	NN	b1	8.6	2
message	NN	a1	92.0	0
message_board	NN	a1	0.1	0
messaging	NN	b1	1.0	2
messenger	NN	b1	1.1	2
messy	JJ	b1	0.2	2
metabolism	NN	b2	0.1	3
metal	NN	a2	25.4	1
metal_bar	NN	c1	0.2	4
metal_bench	NN	b1	0.0	2
metal_body	NN	b2	0.1	3
metal_box	NN	b2	0.7	3
metal_case	NN	b2	0.1	3
metal_chain	NN	a1	0.0	0
metal_detector	NN	b1	0.1	2
metal_floor	NN	c1	0.1	4
metal_hinge	NN	c1	0.2	4
metal_machine	NN	b2	0.1	3
metal_object	NN	b2	0.1	3
metal_pole	NN	c1	0.1	4
metal_polisher	NN	c1	0.1	4
metal_press	NN	c1	0.1	4
metal_rivet	NN	b2	0.0	3
metallic	JJ	a2	0.5	1
metalwork	NN	c1	0.1	4
metalwork_factory	NN	c1	0.1	4
metalworker	NN	c1	0.3	4
metaphor	NN	c1	0.2	4
meteorite	NN	b2	0.3	3
meteorite_impact	NN	b2	0.2	3
meter	NN	a2	10.5	1
methane	NN	c1	0.2	4
method	NN	a1	23.3	0
methodically	RB	b2	0.7	3
meticulous	JJ	c1	0.2	4
meticulously	RB	c1	0.1	4
metre	NN	a1	82.6	0
metre_foot	NN	c1	0.1	4
metre_store	NN	b2	0.1	3
metro	NN	a2	0.2	1
metropolis	NN	c1	1.2	4
mexican	JJ	a1	10.8	0
mexican-owned	JJ	c1	0.5	4
mezzanine	NN	c1	0.0	4
miaow	VB	b1	0.0	2
michelin	NN	b1	0.1	2
mick	NN	c1	0.2	4
micro-robots	NN	c1	0.1	4
microbe	NN	c1	0.0	4
microblogs	NN	c1	0.1	4
microchip	NN	a1	0.9	0
microcredit	NN	b1	1.1	2
microcredit_organisation	NN	b1	0.2	2
microphone	NN	b2	1.5	3
microscope	NN	b2	0.2	3
microwave	NN	a2	1.0	1
microwave_dinner	NN	b2	0.1	3
microwave_oven	NN	c1	0.2	4
microwave_radiation	NN	c1	0.1	4
microwave_snack	NN	c1	0.2	4
mid	JJ	b2	0.6	3
mid-1990s	NN	b2	0.1	3
mid-20s	NN	b2	0.1	3
mid-60s	NN	c1	0.2	4
mid-afternoon	NN	b2	0.2	3
mid-fielder	NN	c1	0.2	4
mid-morning	JJ	c1	0.0	4
mid-thirties	NN	c1	0.1	4
midday	NN	a1	8.1	0
midday_newspaper	NN	a1	0.0	0
middle	NN	a1	97.2	0
middle-aged	JJ	a1	2.6	0
middle-class	JJ	c1	0.7	4
middleman	NN	b2	0.1	3
midnight	NN	a1	47.5	0
midnight_visitor	NN	a1	0.0	0
midst	NN	c1	0.5	4
midwife	NN	b2	0.1	3
midwifery_teacher	NN	b2	0.1	3
might	MD	a2	331.9	1
mighty	JJ	c1	0.2	4
migraine	NN	c1	0.1	4
migrant	NN	b2	0.1	3
migrate	VB	c1	1.0	4
migration	NN	c1	0.0	4
mild	JJ	b1	0.2	2
mildly	RB	c1	0.2	4
mile	NN	a1	56.5	0
militant	JJ	b2	0.0	3
military	JJ	b1	18.5	2
military-looking	JJ	b2	0.1	3
milk	NN	a1	22.5	0
milk_carton	NN	b2	0.1	3
milk_jug	NN	b2	0.1	3
milkman	NN	b2	0.1	3
mill	NN	a1	0.9	0
millennial	JJ	c1	0.1	4
millennium	NN	b2	0.2	3
miller	NN	a1	0.0	0
millimeter	NN	c1	0.1	4
million	CD	a1	116.9	0
millionaire	NN	b1	1.5	2
millions	NN	a1	51.0	0
mimic	VB	c1	0.2	4
mind	NN	a1	162.8	0
minded	JJ	b2	2.7	3
mine	PRP	a1	43.2	0
miner	NN	a1	1.6	0
mineral	NN	c1	0.0	4
mineral_deposit	NN	c1	0.0	4
mineral_water	NN	c1	0.2	4
mineral_water_company	NN	a2	0.0	1
mingle	VB	c1	0.2	4
mini	JJ	a1	0.5	0
miniature	JJ	b1	1.3	2
miniaturisation	NN	b2	0.2	3
minibus	NN	b2	0.0	3
minimal	JJ	b1	0.1	2
minimalism	NN	c1	0.0	4
minimalist	JJ	c1	0.5	4
minimally	RB	c1	0.2	4
minimum	JJ	b1	2.1	2
mining	NN	c1	0.7	4
mining_sector	NN	c1	0.2	4
miniskirt	NN	b1	0.1	2
minister	NN	b1	2.0	2
ministry	NN	b2	0.2	3
minor	JJ	b1	10.5	2
minority	NN	b2	0.2	3
minority_group	NN	b2	0.6	3
minus	CC	c1	0.2	4
minute	NN	a1	538.6	0
minute_detail	NN	c1	0.1	4
miracle	NN	a2	0.8	1
miraculous	JJ	b2	1.2	3
miraculously	RB	b2	0.0	3
mire	NN	a1	0.0	0
mirror	NN	a1	31.3	0
mirror_shift	NN	c1	0.1	4
mirth	NN	b2	0.2	3
misdirection	NN	b1	0.1	2
miserable	JJ	b2	2.5	3
miserably	RB	c1	1.4	4
misery	NN	c1	0.3	4
misfortune	NN	b1	0.0	2
mishear	VB	c1	0.0	4
misinform	VB	c1	0.1	4
misinformation	NN	c1	0.1	4
misleading	JJ	b2	0.2	3
mismatched	JJ	b2	0.0	3
miso_soup	NN	a1	0.0	0
misrepresent	VB	c1	0.1	4
miss	VB	a1	161.3	0
miss_out	VB	b1	0.2	2
missile	NN	b2	2.2	3
missile_strike	NN	c1	0.2	4
mission	NN	b2	7.4	3
mist	NN	a1	15.4	0
mistake	NN	a1	93.2	0
mistaken	JJ	b1	4.9	2
mistletoe	NN	a2	0.0	1
mistress	NN	a1	0.3	0
misty	JJ	a2	0.5	1
misunderstand	VB	b1	0.2	2
misunderstanding	NN	b1	0.7	2
misuse	NN	c1	0.1	4
mix	VB	a2	14.1	1
mix_up	VB	b2	0.7	3
mixed	JJ	b1	3.0	2
mixed-ability_class	NN	c1	0.2	4
mixing_process	NN	b1	0.1	2
mixture	NN	a2	8.1	1
ml	NN	b1	0.5	2
mm	NN	a1	1.2	0
mmm	UH	a1	2.0	0
mmmmm	UH	a2	0.0	1
moaning	NN	b1	0.1	2
mob	NN	c1	0.2	4
mobile	JJ	a1	36.0	0
mobilize	VB	c1	0.1	4
mock	VB	b2	0.1	3
mode	NN	b2	0.0	3
model	NN	a2	36.8	1
model_beauty	NN	c1	0.2	4
modern	JJ	a1	63.2	0
modern-day	JJ	b2	0.0	3
modernise	VB	c1	0.2	4
modest	JJ	b2	2.0	3
modestly	RB	c1	0.1	4
modesty	NN	c1	0.1	4
modular	JJ	c1	0.5	4
modulation	NN	c1	0.2	4
module	NN	b1	0.1	2
moghul	JJ	a2	0.2	1
molecule	NN	b2	0.2	3
mom	NN	a1	5.0	0
moment	NN	a1	484.4	0
money	NN	a1	1034.1	0
money-lender	NN	b1	0.1	2
money_box	NN	b2	0.1	3
money_changer	NN	b1	1.1	2
money_column	NN	b2	0.1	3
money_expert	NN	b1	0.2	2
money_matter	NN	b1	0.2	2
money_problem	NN	b1	0.1	2
money_round	NN	a2	0.0	1
money_sewing_shirt	NN	c1	0.1	4
money_tip	NN	b1	0.2	2
moneylender	NN	b1	0.1	2
monitor	VB	b1	3.0	2
monk	NN	c1	0.2	4
monkey	NN	a2	4.9	1
monkey_species	NN	c1	0.0	4
monolingual	JJ	b1	0.2	2
monopoly	NN	a2	0.0	1
monorail	NN	b2	0.1	3
monsoon	NN	b1	0.2	2
monster	NN	a1	14.1	0
month	NN	a1	445.9	0
monthly	JJ	a1	1.9	0
monument	NN	b1	0.7	2
mooc	NN	b1	0.1	2
mood	NN	a2	13.6	1
mood_music	NN	b2	0.1	3
moody	JJ	b1	1.7	2
moon	NN	a1	45.4	0
moon_landing	NN	b1	0.2	2
moonless	JJ	b2	0.2	3
moonlight	NN	a1	8.4	0
moonlit	JJ	c1	0.1	4
moonwalk	VB	b1	0.1	2
moor	NN	a1	17.3	0
moorish-style	JJ	c1	0.2	4
mop	VB	b2	0.1	3
moped	NN	b2	0.5	3
moral	JJ	b2	4.7	3
more	JJ	a1	1217.6	0
moreover	RB	b2	2.5	3
morn	NN	b2	0.1	3
morning	NN	a1	617.4	0
morning_cappuccino	NN	b2	0.1	3
morning_coffee	NN	b2	0.6	3
morning_headache	NN	c1	0.1	4
morning_light	NN	b2	0.1	3
morning_newspaper	NN	a1	0.0	0
morning_paper	NN	b2	0.1	3
morning_part	NN	b2	0.2	3
morning_person	NN	a2	0.2	1
morning_prayer	NN	b2	0.2	3
morning_service	NN	b1	0.7	2
morning_star	NN	b2	0.1	3
morning_sun	NN	a2	0.6	1
morning_sunlight	NN	a2	0.5	1
morning_sunshine	NN	b2	0.1	3
morning_train	NN	c1	0.1	4
moroccan	JJ	a1	1.5	0
morph	VB	c1	0.2	4
morphine	NN	c1	0.1	4
mortgage	VB	c1	0.1	4
mortify	VB	b2	0.5	3
mosaic	JJ	b1	0.2	2
mosque	NN	a1	1.1	0
mosquito	NN	a2	0.5	1
mosquito_bite	NN	c1	0.2	4
mosquito_net	NN	c1	0.5	4
most	RB	a1	433.8	0
mostly	RB	a1	15.1	0
mother	NN	a1	420.0	0
mother_tongue	NN	b2	0.2	3
motherless	JJ	c1	0.1	4
motherly	JJ	c1	0.1	4
mothers	NN	b2	0.1	3
motion	NN	c1	1.1	4
motion_sickness	NN	b2	0.1	3
motionless	JJ	b2	0.0	3
motivate	VB	b2	1.3	3
motivated	JJ	b1	0.7	2
motivating	JJ	b2	0.1	3
motivation	NN	b1	0.2	2
motivational	JJ	b1	0.2	2
motive	NN	b2	18.2	3
motor	NN	b2	0.1	3
motor_home	NN	b1	0.3	2
motor_racing	NN	b2	0.1	3
motor_racing_event	NN	c1	0.2	4
motorbike	NN	a2	5.8	1
motorbike_career	NN	c1	0.1	4
motorbike_race	NN	c1	0.1	4
motorbike_racer	NN	c1	0.1	4
motorbikers	NN	c1	0.1	4
motorcycle	NN	a1	0.5	0
motorcycle_racer	NN	a1	0.0	0
motorcycling	NN	b2	0.1	3
motorhome	NN	b1	0.2	2
motorist	NN	c1	0.1	4
motorway	NN	c1	0.6	4
motorway_traffic	NN	c1	0.0	4
motto	NN	b1	2.3	2
mould	NN	b2	0.5	3
moulding	NN	c1	0.0	4
mound	NN	c1	0.1	4
mount	VB	b1	0.6	2
mountain	NN	a1	71.2	0
mountain_bike	NN	a2	0.1	1
mountain_biking	NN	a2	0.2	1
mountain_gorilla	NN	b1	0.2	2
mountain_home	NN	b1	0.1	2
mountain_lake	NN	a2	0.0	1
mountain_lion	NN	b1	0.9	2
mountain_onsen	NN	b2	0.2	3
mountain_range	NN	a2	0.2	1
mountain_road	NN	a2	0.0	1
mountain_top	NN	c1	0.1	4
mountainous	JJ	c1	0.1	4
mountainside	NN	b1	0.0	2
mouse	NN	a2	2.8	1
mouse_lemur	NN	b1	0.2	2
moustache	NN	a2	4.8	1
moustached	JJ	b2	0.0	3
mouth	NN	a1	108.2	0
mouthful	NN	c1	0.1	4
move	VB	a1	1001.6	0
movement	NN	a1	41.7	0
movie	NN	a1	46.0	0
movie_house	NN	b2	0.1	3
movie_role	NN	c1	0.0	4
movie_theater	NN	a1	1.4	0
mozzarella	NN	b1	0.2	2
mozzarella_cheese	NN	b1	0.5	2
mp3	NN	b2	0.1	3
mp3_download	NN	b1	0.1	2
mp3_player	NN	a1	1.4	0
mp3s	NN	b1	0.1	2
mph	NN	b2	0.7	3
much	RB	a1	520.0	0
much-needed	JJ	c1	0.1	4
mud	NN	a1	12.1	0
mud_chute	NN	a2	0.0	1
mud_home	NN	c1	0.1	4
muddy	JJ	a1	8.5	0
muesli	NN	c1	0.2	4
muffle	VB	c1	0.0	4
muffler	NN	b1	0.1	2
mug	NN	a2	0.8	1
mugging	NN	c1	0.2	4
mule	NN	b2	0.2	3
mull	VB	b2	0.5	3
mullet	NN	a2	0.1	1
multi-cultural	JJ	b2	0.6	3
multi-faith	JJ	b2	0.0	3
multi-spectral	JJ	c1	0.1	4
multi-storey	JJ	b1	0.2	2
multi-task	VB	b2	0.2	3
multi-word	JJ	c1	0.2	4
multibillion	JJ	c1	0.2	4
multicolored	JJ	a2	0.1	1
multigenerational	JJ	b2	0.2	3
multilingual	JJ	b2	0.5	3
multimedia_presence	NN	b1	0.1	2
multimillionaire	NN	c1	0.1	4
multinational	JJ	a1	1.1	0
multiple	JJ	b1	1.3	2
multiplex	NN	c1	0.0	4
multiply	VB	b2	0.1	3
multitask	VB	c1	0.1	4
multitasker	NN	c1	0.1	4
multitasking	NN	c1	0.2	4
multitude	NN	c1	0.6	4
mum	NN	a2	14.0	1
mumble	VB	a2	0.0	1
mummified	JJ	a2	0.1	1
mummify	VB	a2	0.0	1
mummy	NN	a2	0.2	1
munch	VB	c1	0.2	4
mundane	JJ	b1	0.7	2
mural	NN	c1	1.3	4
murder	NN	a2	100.6	1
murder_case	NN	b2	0.1	3
murder_charge	NN	c1	0.1	4
murder_game	NN	b2	0.1	3
murder_suspect	NN	b2	0.1	3
murder_victim	NN	c1	0.1	4
murder_weapon	NN	b2	0.1	3
murdered	VB	c1	0.1	4
murderer	NN	a1	69.7	0
murderous	JJ	b1	2.4	2
murmur	VB	c1	1.1	4
muscle	NN	b1	5.9	2
muscle_ache	NN	c1	0.2	4
muscular	JJ	a2	0.1	1
muse	NN	b1	0.0	2
museum	NN	a1	41.4	0
museum_guidebook	NN	b1	0.2	2
museum_piece	NN	b1	0.1	2
mushroom	NN	a2	2.1	1
music	NN	a1	201.2	0
music-today	NN	c1	0.2	4
music_book	NN	a2	0.0	1
music_box	NN	b1	0.1	2
music_case	NN	a2	0.1	1
music_center	NN	b2	0.1	3
music_channel	NN	b2	0.1	3
music_collection	NN	a1	0.0	0
music_college	NN	b1	0.2	2
music_competition	NN	a2	0.4	1
music_day	NN	a2	0.0	1
music_device	NN	b2	0.1	3
music_festival	NN	a2	1.7	1
music_file	NN	a2	0.6	1
music_journalist	NN	a2	0.2	1
music_lesson	NN	a2	0.0	1
music_magazine	NN	a1	0.5	0
music_pirate	NN	c1	0.0	4
music_player	NN	a2	0.5	1
music_playlist	NN	a1	0.0	0
music_professor	NN	a2	0.0	1
music_room	NN	a2	0.0	1
music_scene	NN	b2	0.2	3
music_session	NN	b1	0.2	2
music_store	NN	b1	0.1	2
music_student	NN	a2	0.2	1
music_system	NN	a1	0.6	0
music_teacher	NN	b1	0.2	2
music_training	NN	b2	0.1	3
music_trip	NN	b1	0.2	2
music_world	NN	b2	0.2	3
musical	JJ	a2	11.6	1
musician	NN	a2	16.9	1
must	MD	a1	756.0	0
mustache	NN	a2	0.1	1
mustard	NN	c1	0.1	4
mustard_pot	NN	a2	0.0	1
musty	JJ	b1	0.0	2
muti	NN	a2	0.0	1
mutter	VB	b2	0.1	3
my	PRP$	a1	4582.3	0
myself	PRP	a1	152.9	0
mysterious	JJ	a2	11.2	1
mysteriously	RB	b2	3.9	3
mystery	NN	a1	33.4	0
mystery_man	NN	b2	0.6	3
mystery_object	NN	b1	0.2	2
mystic	JJ	b2	0.2	3
myth	NN	a2	6.0	1
mythological	JJ	c1	0.6	4
mythology	NN	b1	0.4	2
n	NN	a2	1.5	1
nab	VB	b1	0.1	2
nag	VB	b2	0.1	3
nagging	JJ	c1	0.2	4
nail	NN	b1	8.2	2
nail_scissors	NN	b2	0.1	3
naked	JJ	c1	2.2	4
name	NN	a1	667.0	0
nameless	JJ	c1	0.1	4
namely	RB	c1	0.0	4
namesake	NN	c1	0.0	4
naming	NN	c1	0.1	4
nanny	NN	c1	0.5	4
nanotechnology	NN	c1	0.1	4
napkin	NN	a2	0.1	1
narrative	NN	b2	0.5	3
narrow	JJ	a1	40.3	0
narrow-minded	JJ	b1	0.1	2
narrowly	RB	b2	0.1	3
nastiness	NN	c1	0.1	4
nasty	JJ	a2	11.0	1
nation	NN	b2	14.8	3
national	JJ	b1	21.5	2
nationalism	NN	c1	0.2	4
nationality	NN	b2	1.1	3
nationwide	JJ	b2	0.1	3
native	JJ	a2	3.9	1
natural	JJ	a2	59.3	1
naturalist	NN	a1	0.0	0
naturally	RB	a2	12.5	1
nature	NN	a1	34.2	0
nature_reserve	NN	b1	0.2	2
naughty	JJ	a1	0.0	0
naval	JJ	b2	0.0	3
navy	NN	b1	0.2	2
nazi	JJ	c1	0.1	4
near	IN	a1	415.8	0
near-loss	NN	c1	0.0	4
nearby	RB	a1	10.0	0
nearly	RB	a1	143.4	0
neat	JJ	a2	9.0	1
neatly	RB	b2	1.4	3
necessarily	RB	b2	5.7	3
necessary	JJ	a1	36.8	0
necessity	NN	c1	0.1	4
neck	NN	a1	62.3	0
necklace	NN	a1	6.0	0
need	VB	a1	793.8	0
needle	NN	b1	1.3	2
needless	JJ	c1	0.6	4
needlessly	RB	b2	0.0	3
needy	JJ	b1	0.1	2
negative	JJ	b1	11.7	2
negatively	RB	b2	0.1	3
negativity	NN	b1	0.1	2
neglect	VB	b2	0.7	3
negotiate	VB	b2	0.6	3
neighbor	NN	a1	1.6	0
neighborhood	NN	a1	3.0	0
neighborhood_store	NN	c1	0.1	4
neighbour	NN	a1	70.1	0
neighbourhood	NN	b1	4.1	2
neighbouring	JJ	b1	4.1	2
neighbourly	JJ	b2	0.2	3
neither	CC	a2	27.4	1
neologism	NN	c1	0.1	4
neon	NN	b1	0.1	2
nepalese	JJ	b1	0.1	2
nephew	NN	a1	9.7	0
nerd	NN	c1	0.2	4
nerdish	JJ	c1	0.2	4
nerve	NN	b1	4.0	2
nervous	JJ	a1	68.9	0
nervously	RB	a1	31.3	0
nest	NN	b2	0.7	3
nester	NN	c1	0.1	4
net	NN	c1	0.1	4
network	NN	b1	18.4	2
networked	JJ	c1	0.1	4
networking	NN	b2	1.6	3
neural	JJ	c1	0.2	4
neuroscientist	NN	c1	0.1	4
neurotic	JJ	c1	0.2	4
neutral	JJ	b1	1.0	2
never	RB	a1	988.8	0
never-ending	JJ	c1	1.0	4
nevertheless	RB	a2	11.7	1
new	JJ	a1	945.3	0
new-found	JJ	c1	0.1	4
newborn	JJ	b1	2.8	2
newborns	CD	c1	0.1	4
newcomer	NN	c1	0.2	4
newfound	JJ	b2	0.7	3
newly	RB	b1	4.0	2
newlywed	NN	b2	0.1	3
newness	NN	b2	0.1	3
news	NN	a1	173.8	0
news_agency	NN	b2	0.1	3
news_app	NN	c1	0.1	4
news_channel	NN	c1	0.1	4
news_headline	NN	c1	0.2	4
news_magazine	NN	b2	0.7	3
news_medium	NN	c1	0.1	4
news_organization	NN	c1	0.3	4
news_report	NN	b1	1.4	2
news_service	NN	b1	0.2	2
news_story	NN	b1	1.8	2
news_ticker	NN	c1	0.2	4
news_topic	NN	b2	0.1	3
newsboy	NN	b2	0.1	3
newscaster	NN	c1	0.1	4
newspaper	NN	a1	145.3	0
newspaper_article	NN	a1	1.5	0
newspaper_boy	NN	b2	0.7	3
newspaper_journalist	NN	a2	0.0	1
newspaper_office	NN	a1	0.0	0
newspaper_people	NN	a1	0.0	0
newspaper_photograph	NN	a2	0.5	1
newspaper_photographer	NN	b2	0.1	3
newspaper_report	NN	b1	0.7	2
newspaper_reporter	NN	a2	0.0	1
newspaper_seller	NN	b2	0.1	3
newspaper_shop	NN	b2	0.1	3
newspaper_story	NN	b2	0.1	3
newsroom	NN	a2	0.5	1
newsstand	NN	b2	0.8	3
next	JJ	a1	661.5	0
nice	JJ	a1	264.1	0
nice-looking	JJ	c1	0.1	4
nicely	RB	a2	3.6	1
nickname	VB	b2	0.5	3
niece	NN	b1	1.0	2
nigh	JJ	c1	0.0	4
night	NN	a1	875.6	0
night-time	NN	a1	0.0	0
night_air	NN	a2	0.5	1
night_attack	NN	a2	0.0	1
night_creature	NN	c1	0.1	4
night_flyer	NN	c1	0.1	4
night_life	NN	b2	0.7	3
night_people	NN	b1	0.1	2
night_sky	NN	a1	0.6	0
night_train	NN	b2	0.1	3
night_worker	NN	c1	0.1	4
nightclothes	NN	a2	0.0	1
nightclub	NN	a1	7.8	0
nightfall	NN	c1	0.1	4
nightlife	NN	b1	0.2	2
nightly	JJ	b1	0.2	2
nightmare	NN	a2	4.3	1
nightmare_vision	NN	c1	0.2	4
nightmarish	JJ	c1	0.2	4
nine	CD	a1	68.0	0
nine-mile_journey	NN	a2	0.2	1
nineteen	CD	a1	5.6	0
nineteenth	JJ	a2	4.8	1
nineteenth-century	JJ	b2	0.2	3
nineties	NN	c1	0.1	4
ninety	CD	b1	4.1	2
ninja_suit	NN	b2	0.1	3
ninth	JJ	a2	2.8	1
ninths	NN	c1	0.1	4
no	DT	a1	1510.0	0
no-one	PR	b2	0.0	3
no.	NN	a2	1.0	1
nobility	NN	c1	0.6	4
noble	JJ	c1	1.8	4
nobleman	NN	b2	0.0	3
nobody	NN	a1	172.7	0
nocebo	NN	c1	0.9	4
nocebo_phenomenon	NN	c1	0.2	4
nod	VB	a2	27.7	1
noise	NN	a1	167.0	0
noiseless	JJ	b2	0.7	3
noiselessly	RB	b2	0.9	3
noisily	RB	a2	2.3	1
noisy	JJ	a1	19.4	0
nominate	VB	b1	4.6	2
nomination	NN	b1	0.2	2
non-alcoholic	JJ	c1	0.0	4
non-believer	NN	b2	0.0	3
non-british	JJ	b2	0.0	3
non-conditioned	JJ	c1	0.1	4
non-existent	JJ	c1	0.0	4
non-family	JJ	b2	0.1	3
non-fiction	NN	b2	0.2	3
non-fiction_book	NN	b2	0.2	3
non-invasive	JJ	b2	0.2	3
non-italian	JJ	b2	0.1	3
non-jew	NN	c1	0.1	4
non-jewish	JJ	c1	0.1	4
non-military	JJ	c1	0.1	4
non-missionaries	NN	b2	0.2	3
non-profit	JJ	c1	0.2	4
non-smoker	NN	c1	0.5	4
non-specialist	NN	c1	0.1	4
non-standard	JJ	c1	0.1	4
non-stop	JJ	b1	1.5	2
non-verbal	JJ	b1	0.5	2
non-woollen	JJ	b2	0.1	3
noncombative	JJ	b2	0.2	3
none	NN	a2	52.9	1
nonetheless	RB	b2	0.0	3
nonfiction	NN	c1	0.2	4
nonmilitary	JJ	c1	0.1	4
nonsense	NN	b2	13.0	3
nonsense_message	NN	c1	0.1	4
nonsensical	JJ	b2	0.1	3
noodle	NN	a1	3.7	0
noodle_soup	NN	c1	0.2	4
noon	NN	a1	0.1	0
noose	NN	b2	0.0	3
nor	CC	a2	39.5	1
norm	NN	c1	0.1	4
normal	JJ	a1	47.9	0
normally	RB	a2	14.2	1
north	NN	a1	55.5	0
north-east	NN	b2	1.1	3
north-south	JJ	c1	0.1	4
north-west	NN	b2	0.1	3
north-western	JJ	b2	0.1	3
north_end	NN	c1	0.1	4
north_side	NN	a2	0.7	1
north_wall	NN	c1	0.1	4
northern	JJ	a2	6.3	1
norwegian	JJ	b2	3.4	3
nose	NN	a1	41.4	0
nostalgic	JJ	c1	0.2	4
nosy	JJ	b2	0.2	3
not	RB	a1	12067.5	0
not-so-confident	JJ	c1	0.2	4
not-too-distant	JJ	c1	0.2	4
notable	JJ	c1	0.7	4
notably	RB	b2	0.0	3
notch	NN	b2	0.2	3
note	NN	a1	108.3	0
notebook	NN	a1	17.6	0
notepaper	NN	b2	0.1	3
nothing	NN	a1	514.3	0
notice	VB	a1	220.9	0
noticeable	JJ	b1	2.2	2
noticeably	RB	b2	0.1	3
notion	NN	c1	0.7	4
notorious	JJ	c1	0.1	4
noun	NN	a2	3.3	1
nourish	VB	c1	0.2	4
novel	NN	a1	34.4	0
novelist	NN	a2	3.2	1
novice	NN	c1	0.5	4
now	RB	a1	2097.1	0
now-telemarketing	NN	b2	0.1	3
nowadays	RB	a2	23.1	1
nowhere	RB	a2	12.8	1
nubian	JJ	b2	0.1	3
nuclear	JJ	b2	8.5	3
nudge	VB	b1	0.7	2
nugget	NN	b2	0.0	3
nuisance	NN	b2	0.2	3
number	NN	a1	270.4	0
number_plate	NN	a2	0.1	1
numbered	JJ	c1	0.1	4
numeracy_skill	NN	b1	0.0	2
numerically	RB	c1	0.2	4
numerous	JJ	a2	5.2	1
nun	NN	b2	0.1	3
nurse	NN	a1	49.0	0
nursery	NN	a1	1.0	0
nursery_song	NN	c1	0.1	4
nursing	NN	a2	0.4	1
nurture	NN	b2	0.1	3
nut	NN	a2	6.4	1
nutrient	NN	b2	0.2	3
nutrition	NN	b1	1.1	2
nutrition_transition	NN	c1	0.7	4
nutritional	JJ	b2	0.1	3
nutritious	JJ	b1	0.1	2
nutshell	NN	c1	0.2	4
o	UH	b2	4.4	3
o'clock	RB	a1	160.7	0
o'clock_gun	NN	a2	0.1	1
o.k	RB	b2	0.1	3
o.k.	RB	b1	0.0	2
oak	NN	c1	0.3	4
oak_tree	NN	c1	0.3	4
oar	NN	b1	0.0	2
obedient	JJ	b2	2.5	3
obediently	RB	b2	1.7	3
obese	JJ	b2	1.1	3
obesity	NN	b2	1.5	3
obesity_rate	NN	c1	0.2	4
obey	VB	a1	14.2	0
object	NN	a1	19.8	0
objection	NN	b2	1.5	3
objectively	RB	b2	0.2	3
obligation	NN	b2	0.2	3
oblige	VB	b2	1.4	3
obliterate	VB	b2	0.5	3
oblivious	JJ	b2	0.5	3
obscure	VB	c1	0.2	4
observance	NN	c1	0.1	4
observant	JJ	b2	0.1	3
observation	NN	b1	1.9	2
observatory	NN	a2	0.0	1
observe	VB	a1	15.0	0
observer	NN	b2	1.5	3
obsess	VB	b1	0.1	2
obsessed	JJ	b2	0.7	3
obsession	NN	b2	0.7	3
obsolete	JJ	b2	2.0	3
obstacle	NN	b2	1.4	3
obtain	VB	b2	7.1	3
obtain_oil	NN	c1	0.0	4
obvious	JJ	a2	23.7	1
obviously	RB	a2	30.7	1
occasion	NN	a1	24.1	0
occasional	JJ	a2	4.3	1
occasionally	RB	b1	9.7	2
occupation	NN	a2	3.5	1
occupy	VB	b2	11.3	3
occur	VB	b1	21.1	2
occurrence	NN	c1	0.1	4
ocean	NN	a1	27.5	0
ocean_exploration	NN	c1	0.1	4
ocean_level	NN	b2	0.1	3
ocean_research	NN	b2	0.2	3
